object_id,Z,Z_err,EBV,SpecType,English Translation,split,target
daen_balrog_min,0.1668,,0.111,AGN,corpse +  fire demon  + peak,split_13,0
dagnir_calad_lost,0.1418,,0.008,SN Ia,"bane + light +  empty, void ",split_13,0
dannas_ira_suil,0.151,,0.076,SN II,autumn + desire + hail ,split_13,0
dirnaith_fang_uan,1.614,,0.111,AGN,man-spearhead (wedge formation in battle)  + beard + monster ,split_13,0
dol_bronwe_mindon,0.5616,,0.079,AGN,"head, hill + endurance + isolated hill ",split_13,0
drego_thurin_gaur,1.129,,0.139,AGN,"flee + secret, hidden + werewolf",split_13,0
elu_bronwe_lavan,1.166,,0.031,AGN,pale blue  + endurance + animal (quadrupedal mammal) ,split_13,0
erchion_hal_hadhod,0.562,,0.136,AGN,orkish + fish + Dwarf,split_13,0
eryn_badhor_nim,0.5065,,0.035,AGN,"wood, forest + judge + pale, white",split_13,0
espalass_faun_drafn,0.1676,,0.024,SN II,"water-fall + cloud +  hewn, log",split_13,0
espalass_hervenn_alae,0.3304,,0.03,SN Ia,water-fall + husband + Ah,split_13,0
fang_iar_pess,0.9835,,0.032,AGN,beard + blood + feather,split_13,0
fast_aes_lost,1.128,,0.045,AGN," shaggy hair +  cooked food +  empty, void ",split_13,0
faun_adab_rust,0.3272,,0.064,SN Ia,"cloud + building, house + copper",split_13,0
firen_law_cuin,0.3694,,0.075,SN Ia,human + no! don't!  + alive,split_13,0
firiel_meril_gas,1.005,,0.052,AGN,mortal maiden + rose + hole,split_13,0
firion_meldir_hun,0.3612,,0.141,SN Ia, mortal man + friend + heart,split_13,0
galas_gul_ryn,0.6675,,0.031,AGN,"growth, plant  + evil knowledge, magic, sorcery, necromancy  + hound of chase ",split_13,0
gellui_Elrim_Dornhoth,0.1906,,0.022,SN Ia,triumphant + Elves + Trawn Folk (Dwarfs),split_13,0
glamog_minai_paich,0.3231,,0.009,SN Ia,"orc + distinct, unique, single + syrup, juice ",split_13,0
glandagol_baneth_thor,0.1699,,0.081,AGN,boundary marker  + beauty + eagle,split_13,0
glandagol_celeb_maecheneb,0.3326,,0.17,SN Ia,boundary marker  + silver +  sharp-eyed,split_13,0
glass_maecheneb_rust,0.2355,,0.058,SN IIn,joy +  sharp-eyed + copper,split_13,0
gondrath_aear_puig,0.7177,,0.048,AGN,"causeway + ocean, sea  +  clean, tidy, neat ",split_13,0
grond_cabor_achad,0.4938,,0.04,AGN,club + frog + neck,split_13,0
gul_ai_lalaith,0.4024,,0.065,SN Ia,"evil knowledge, magic, sorcery, necromancy  + hail! + laughter",split_13,0
gwathui_heron_minai,0.6734,,0.055,AGN,"shadowy + master + distinct, unique, single",split_13,0
gwend_melethron_cuin,1.888,,0.092,AGN,maiden +  lover (masc.) + alive,split_13,0
gwilwileth_mirdan_minai,0.1375,,0.03,SN Ia,"butterfly + smith, jewelsmith  + distinct, unique, single",split_13,0
hadhod_corch_fae,0.9066,,0.033,AGN,"Dwarf + crow + soul, spirit ",split_13,0
haeron_angos_cugu,0.3317,,0.024,SN Ia,"far, distant  + horror + dove",split_13,0
hand_galad_aeruil,0.6494,,0.02,AGN,"intelligent +  light (bright), sunlight, brilliance, radiance, glittering reflection  + seaweed",split_13,0
harad_neledh_ennorath,0.9752,,0.061,AGN,"south + enter, go in  + lands of Middle-earth",split_13,0
haust_amon_Tawarwaith,1.051,,0.135,AGN,"bed + hill, steep-sided mount  + Forest people (Silvan Elves) ",split_13,0
heledh_aeruil_hadhod,0.1871,,0.066,SN Ia,glass + seaweed + Dwarf,split_13,0
hervenn_meril_lathron,0.3659,,0.032,AGN,husband + rose + eavesdropper,split_13,0
honeg_hud_bronwe,0.2158,,0.168,SN Ia," little brother, also the name of the middle finger  + assembly + endurance",split_13,0
hwiniol_ist_baug,1.61,,0.011,AGN,"fantastic + knowledge, lore  + oppressive, cruel, tyrannous ",split_13,0
imrath_helegnen_calad,0.1921,,0.025,SN Ia,valley + frozen + light,split_13,0
inias_pilin_edlothiad,1.498,,0.022,AGN,annals + arrow + flowering,split_13,0
lachenn_badhor_gwend,0.1818,,0.101,TDE," flame-eyed, Elf who has lived in the Blessed Realm  + judge + maiden",split_13,1
lagor_cenedril_lost,0.3455,,0.066,SN Ia,"swift + mirror +  empty, void ",split_13,0
lain_luin_cae,1.129,,0.017,AGN," free, freed + blue + earth",split_13,0
lam_maecheneb_limlug,0.1656,,0.053,TDE,"tongue, dialect, language  +  sharp-eyed + sea serpent, fishdragon ",split_13,1
lang_ablad_thavron,0.1583,,0.101,SN Ia,"cutlass, sword + prohibition, refusal + builder, carpenter, wright ",split_13,0
lang_hervenn_eilian,0.5888,,0.016,AGN,"cutlass, sword + husband + rainbow",split_13,0
lebdas_Gwathuirim_rochir,0.2985,,0.059,SN Ia,"  index finger  + Shadowy People (of Dunland)  + Horse-Lord, knight, rider ",split_13,0
lebdas_ryn_hend,0.7306,,0.042,TDE,  index finger  + hound of chase  + eye,split_13,1
luith_dunedhel_ira,0.6931,,0.021,AGN,"spell + Elf of Beleriand, West-Elf, including Noldor and Sindar  + desire",split_13,0
maecheneb_galad_melethril,0.3458,,0.128,SN Ia," sharp-eyed +  light (bright), sunlight, brilliance, radiance, glittering reflection  +  lover (fem.) ",split_13,0
maethor_faen_cair,0.3346,,0.033,AGN,warrior + radiant + ship,split_13,0
magor_dunadan_aran,0.2962,,0.135,SN Ia,"swordsman + Númenórean, Man of the West  + king",split_13,0
manadh_loss_nost,0.3398,,0.02,SN Ia,"final end, fate, fortune + snow + family, clan, house",split_13,0
meldir_fang_gwaun,0.3893,,0.014,SN Ia,friend + beard + goose,split_13,0
meldir_iphant_ris,1.033,,0.097,AGN,"friend + aged, long-lived + queen",split_13,0
meldir_morn_gul,1.596,,0.067,AGN,"friend + dark, black + evil knowledge, magic, sorcery, necromancy ",split_13,0
menel_gas_calad,0.2061,,0.047,SN IIn,heaven + hole + light,split_13,0
menel_salab_pendrath,0.5276,,0.582,AGN,heaven + herb + stairway,split_13,0
midh_morn_eglan,0.2694,,0.026,TDE,"dew + dark, black + forsaken",split_13,1
midh_pennas_neledh,0.3255,,0.06,TDE,"dew + history + enter, go in ",split_13,1
mil_honeg_morn,0.4929,,0.031,AGN," affection, love, kindness  +  little brother, also the name of the middle finger  + dark, black",split_13,0
minai_ira_ylf,1.138,,0.075,AGN,"distinct, unique, single + desire + drinking vessel ",split_13,0
minai_ulug_rudh,0.3829,,0.01,SN Ia,"distinct, unique, single + bad, evil + bald",split_13,0
minas_Eluwaith_araf,0.3543,,0.022,SN Ia,city with watchtower  + Sindar + wolf,split_13,0
mithril_minai_rodwen,0.3719,,0.134,AGN," true-silver, metal  + distinct, unique, single +  noble maiden",split_13,0
morn_amath_hend,0.3333,,0.083,SN Ia,"dark, black + shield wall  + eye",split_13,0
mund_morgul_saelor,0.1493,,0.028,AGN,bull + sorcery + adviser ,split_13,0
myril_bragol_nagol,0.6047,,0.202,AGN,cat + sudden + tooth,split_13,0
nadhras_lam_celon,0.3154,,0.15,SN Ia,"pasture + tongue, dialect, language  + river",split_13,0
naer_uruk_anwar,2.343,,0.035,AGN," sad, dreadful, woeful + evil creature + awe",split_13,0
nagol_amdir_aranarth,1.067,,0.038,AGN,"tooth + hope + kingdom, realm",split_13,0
nagol_gaurwaith_firen,0.2714,,0.016,SN IIP,tooth + outlaws (wolf-people) + human,split_13,0
nagol_iar_rust,1.423,,0.033,AGN,tooth + blood + copper,split_13,0
nagol_minai_honeg,0.3919,,0.007,SN Ia,"tooth + distinct, unique, single +  little brother, also the name of the middle finger ",split_13,0
nestad_pent_gaur,0.1887,,0.128,SN Ia,healing + story + werewolf,split_13,0
nimbrethil_saer_saew,0.2018,,0.346,SN Ia,silver birch (tree)  + bitter  + poison,split_13,0
ninglor_laes_gwachaedir,1.219,,0.095,AGN,"gladden + babe, also used in children's play as the name of the little finger  +  palantir, seeing stone",split_13,0
nothrim_ulug_gellui,0.5676,,0.758,AGN,"family + bad, evil + triumphant",split_13,0
paich_glamog_glamor,1.097,,0.019,AGN,"syrup, juice  + orc + echo",split_13,0
per_glamor_hu,0.3549,,0.038,SN Ia,half + echo + dog,split_13,0
per_maethor_uan,1.35,,0.093,AGN,half + warrior + monster ,split_13,0
pilin_lunt_uruk,0.6187,,0.041,AGN,arrow + boat + evil creature,split_13,0
rach_nath_gwathui,0.1654,,0.181,SN II,"wagon, wain  + web + shadowy",split_13,0
randir_mir_tobas,0.3623,,0.012,SN Ia,"pilgrim, wanderer +  jewel, treasure +  roof ",split_13,0
rhosc_cuin_gath,0.3672,,0.085,AGN," russet, red, brown + alive + cavern",split_13,0
rhovan_gwaloth_elvellon,0.5043,,0.017,AGN,wilderness + blossom + Elf-friend,split_13,0
riel_baug_nell,0.1812,,0.045,AGN,"princess + oppressive, cruel, tyrannous  + bell",split_13,0
rochben_minas_Elrim,0.2029,,0.027,SN Ia,rider + city with watchtower  + Elves,split_13,0
rovalug_pent_lam,0.3607,,0.04,SN Ia,"winged-dragon + story + tongue, dialect, language ",split_13,0
rudh_imloth_hu,0.319,,0.026,SN Ia,bald +  flowering valley  + dog,split_13,0
ryn_ruith_celeb,0.5281,,0.041,AGN,hound of chase  + anger + silver,split_13,0
saer_mirdan_calad,1.882,,0.014,AGN,"bitter  + smith, jewelsmith  + light",split_13,0
saer_pendrath_aegas,0.2368,,0.022,SN IIn,bitter  + stairway + mountain peak ,split_13,0
sirion_aphadrim_amath,0.3627,,0.017,SN Ia,river  + followers + shield wall ,split_13,0
soga_Eru_muil,0.7757,,0.035,TDE,"drink + God + dreariness, twilight, shadow, vagueness ",split_13,1
soga_firen_rist,0.6737,,0.021,AGN,"drink + human + cleaver, sword",split_13,0
tamin_lam_cenedril,0.6911,,0.035,AGN,"forge  + tongue, dialect, language  + mirror",split_13,0
tamin_ungol_baneth,2.589,,0.052,AGN,forge  + spider + beauty,split_13,0
tathar_lin_Eru,0.401,,0.021,AGN,"tathar +  lake, pool  + God",split_13,0
tegilbor_elvellon_hend,0.3364,,0.097,AGN,calligrapher + Elf-friend + eye,split_13,0
thul_lebed_nim,1.026,,0.12,AGN,"breath + finger + pale, white",split_13,0
thurin_alae_randir,0.3273,,0.025,AGN,"secret, hidden + Ah + pilgrim, wanderer",split_13,0
ulug_corch_lam,0.2893,,0.043,SN Ia,"bad, evil + crow + tongue, dialect, language ",split_13,0
ulug_hand_gellui,0.3082,,0.04,AGN,"bad, evil + intelligent + triumphant",split_13,0
ungol_aeruil_heledh,0.7428,,0.009,AGN,spider + seaweed + glass,split_13,0
ylf_rovalug_tinuviel,0.34,,0.011,SN Ia,drinking vessel  + winged-dragon + nightingale,split_13,0
Dornhoth_inias_gond,0.6488,,0.024,AGN,"Trawn Folk (Dwarfs) + annals + rock, great stone",split_14,0
Druadan_galas_Eluwaith,0.287,,0.061,AGN,"Wild Man  + growth, plant  + Sindar",split_14,0
Elrim_cair_amon,1.203,,0.08,AGN,"Elves + ship + hill, steep-sided mount ",split_14,0
Gwathuirim_hwiniol_celon,0.2972,,0.108,SN Ia,Shadowy People (of Dunland)  + fantastic + river,split_14,0
Ithil_minas_elvellon,0.3718,,0.077,SN Ia,moon + city with watchtower  + Elf-friend,split_14,0
Rochirrim_haeron_cenedril,1.275,,0.013,AGN,"Horse.Lords (People)  + far, distant  + mirror",split_14,0
Sindarin_lam_dunedhel,1.282,,0.124,AGN,"English + tongue, dialect, language  + Elf of Beleriand, West-Elf, including Noldor and Sindar ",split_14,0
adab_drafn_amloth,0.3684,,0.018,SN Ia,"building, house +  hewn, log + crest of a helmet ",split_14,0
adan_rom_alae,0.1623,,0.041,AGN,"Man + horn, trumpet + Ah",split_14,0
aear_glass_morn,0.3024,,0.019,SN Ia,"ocean, sea  + joy + dark, black",split_14,0
aear_lunt_nana,1.624,,0.028,AGN,"ocean, sea  + boat + mother",split_14,0
aerlinn_Elrim_alph,0.1786,,0.107,SN Ia,hymn + Elves + swan,split_14,0
aes_hub_law,0.2424,,0.012,SN Ia," cooked food + harbour, haven, small landlocked bay  + no! don't! ",split_14,0
aglareb_thangail_nana,0.7475,,0.02,AGN,"glorious + shield wall, shield fence  + mother",split_14,0
agor_yll_tachol,0.2949,,0.058,AGN,"narrow +  gulp  + brooch, pin",split_14,0
ah_muinthel_tobas,0.4054,,0.013,AGN,and + sister +  roof ,split_14,0
ai_peredhel_laer,0.2073,,0.055,TDE,hail! + Half-Elf + song,split_14,1
aiglos_roch_nim,0.2907,,0.028,SN Ia,"plant, bush + horse + pale, white",split_14,0
alae_eryn_hand,0.1445,,0.06,AGN,"Ah + wood, forest + intelligent",split_14,0
alae_guldur_ithron,0.2929,,0.019,AGN,Ah + dark sorcery + wizard,split_14,0
alph_ist_faun,0.6487,,0.059,AGN,"swan + knowledge, lore  + cloud",split_14,0
anann_saew_aranarth,0.3401,,0.069,SN Ia," long, for a long time + poison + kingdom, realm",split_14,0
angos_dagnir_tamin,0.4628,,0.09,AGN,horror + bane + forge ,split_14,0
annon_gwend_lain,0.1821,,0.033,SN II,"gate, door  + maiden +  free, freed",split_14,0
annon_lorn_baug,0.3795,,0.012,AGN,"gate, door  + anchorage, haven, harbour, quiet water  + oppressive, cruel, tyrannous ",split_14,0
archam_puig_hervess,0.8987,,0.009,AGN,"throne +  clean, tidy, neat  + wife",split_14,0
balrog_aear_Gwathuirim,0.4669,,0.02,SN Ia," fire demon  + ocean, sea  + Shadowy People (of Dunland) ",split_14,0
baneth_nidh_cyron,0.6307,,0.013,AGN,beauty + honeycomb +  new moon ,split_14,0
bass_amarth_elvellon,0.2556,,0.012,SN Ia,"bread + doom, fate + Elf-friend",split_14,0
bass_archam_rhosc,1.294,,0.024,TDE,"bread + throne +  russet, red, brown",split_14,1
bragol_mirdan_ira,0.3069,,0.016,SN Ia,"sudden + smith, jewelsmith  + desire",split_14,0
braig_minai_ram,0.2858,,0.049,SN Ia,"fierce, wild + distinct, unique, single + wall",split_14,0
bronwe_aderthad_law,0.2426,,0.05,SN Ic,endurance + reunion + no! don't! ,split_14,0
cae_Ennor_ulug,1.288,,0.012,AGN,"earth + Middle-Earth + bad, evil",split_14,0
calad_dol_rhach,0.2708,,0.138,SN Ia,"light + head, hill + curse",split_14,0
callon_perian_ulug,0.3918,,0.057,SN Ia,"hero + Halfling, Hobbit  + bad, evil",split_14,0
caras_corf_faradrim,1.289,,0.06,AGN,"town, city  + ring + hunters",split_14,0
celair_hud_paich,0.2795,,0.036,SN Ia,"brilliant + assembly + syrup, juice ",split_14,0
cirion_ungol_ira,0.1098,,0.036,TDE,"sailor, shipman  + spider + desire",split_14,1
corch_nagol_glaur,0.2649,,0.234,AGN,crow + tooth + golden light ,split_14,0
cuil_gwanur_panas,0.8581,,0.026,AGN,"life + kinsman, kinswoman  + floor",split_14,0
cuil_noroth_tachol,0.9398,,0.017,TDE,"life + giant + brooch, pin",split_14,1
daen_loss_Druadan,0.1044,,0.062,TDE,corpse + snow + Wild Man ,split_14,1
daen_rochir_galvorn,0.2947,,0.046,SN IIb,"corpse + Horse-Lord, knight, rider  + black metal ",split_14,0
dol_badhor_gwael,0.28,,0.053,SN IIb,"head, hill + judge + gull",split_14,0
duin_cabed_Eru,0.4772,,0.079,AGN," river, large rive with current  + leap + God",split_14,0
dunedhel_imloth_nimp,0.268,,0.047,SN Ia,"Elf of Beleriand, West-Elf, including Noldor and Sindar  +  flowering valley  + frail",split_14,0
dunedhel_saer_lorn,1.461,,0.064,TDE,"Elf of Beleriand, West-Elf, including Noldor and Sindar  + bitter  + anchorage, haven, harbour, quiet water ",split_14,1
edlothiad_corch_cugu,0.008771,,0.023,SN Ia,flowering + crow + dove,split_14,0
eglan_adar_celeb,0.2236,,0.11,SN Ic,forsaken + father + silver,split_14,0
eilian_tathar_hend,0.4144,,0.12,AGN,rainbow + tathar + eye,split_14,0
elu_riel_aear,0.4871,,0.032,SN Ia,"pale blue  + princess + ocean, sea ",split_14,0
eredh_narthan_eryn,0.512,,0.171,SN Ia,"germ, seed + beacon, fire-sign  + wood, forest",split_14,0
espalass_Eru_lalaith,0.1158,,0.016,SN Ia-91bg-like,water-fall + God + laughter,split_14,0
espalass_dagnir_Mithrim,0.1991,,0.142,SN II,water-fall + bane + Sindar,split_14,0
fae_myril_cugu,1.298,,0.008,AGN,"soul, spirit  + cat + dove",split_14,0
fern_firen_curunir,1.456,,0.047,AGN,dead + human + wizard,split_14,0
firen_lachenn_lend,1.351,,0.02,AGN,"human +  flame-eyed, Elf who has lived in the Blessed Realm  + journey, way",split_14,0
firen_ogol_graw,0.5157,,0.019,SN Ia,"human + evil, wicked + bear",split_14,0
galad_haust_luithien,0.4938,,0.026,AGN," light (bright), sunlight, brilliance, radiance, glittering reflection  + bed + enchantress",split_14,0
galenas_gwador_rust,2.984,,0.127,AGN,pipe-weed + sworn brother + copper,split_14,0
gaur_callon_guldur,0.4109,,0.023,AGN,werewolf + hero + dark sorcery,split_14,0
glamog_ennorath_mil,0.746,,0.035,AGN,"orc + lands of Middle-earth +  affection, love, kindness ",split_14,0
glamog_salph_hador,0.1862,,0.051,SN II,"orc +  broth, liquid food, soup  + thrower",split_14,0
glandagol_aduial_aderthad,0.7258,,0.033,SN IIn,"boundary marker  + evening, twilight  + reunion",split_14,0
glandagol_morgul_hend,0.3852,,0.088,SN Ia,boundary marker  + sorcery + eye,split_14,0
glass_roch_Druadan,1.374,,0.033,AGN,joy + horse + Wild Man ,split_14,0
glaur_heledh_galas,1.755,,0.024,AGN,"golden light  + glass + growth, plant ",split_14,0
gobennas_hul_lhug,0.7324,,0.013,AGN,"history +  cry of encouragement in battle  +  dragon, snake, serpent",split_14,0
gobennas_nath_rochben,0.9371,,0.021,TDE,history + web + rider,split_14,1
gul_glamog_gaur,1.313,,0.011,TDE,"evil knowledge, magic, sorcery, necromancy  + orc + werewolf",split_14,1
gwachaedir_agar_hud,0.1113,,0.068,SN Ia-91bg-like," palantir, seeing stone + glory, brilliance, glitter + assembly",split_14,0
gwador_erchion_thamas,0.4869,,0.045,SN Ia,sworn brother + orkish + great hall ,split_14,0
gwarth_gwanur_adar,0.2419,,0.01,AGN,"betrayer + kinsman, kinswoman  + father",split_14,0
gwarth_lebed_pent,0.1845,,0.032,SN Ia,betrayer + finger + story,split_14,0
harad_rhosc_malad,0.1685,,0.728,AGN,"south +  russet, red, brown + gold",split_14,0
haradrim_helegnen_iaun,0.19,,0.066,SN Ia,"People of the South + frozen +  fane, holy place, sanctuary ",split_14,0
hast_heledh_thul,0.8744,,0.084,AGN,axe-stroke + glass + breath,split_14,0
heledir_corch_pennas,0.1257,,0.027,SN Ia-91bg-like, kingfisher (bird) + crow + history,split_14,0
heron_bain_glae,0.9981,,0.011,AGN,"master + beautiful, fair  + grass",split_14,0
heron_gondrath_nimp,0.4674,,0.025,AGN,master + causeway + frail,split_14,0
hud_sogannen_riel,0.3436,,0.033,AGN,assembly + drunk  + princess,split_14,0
hul_idhren_iar,2.0,,0.03,AGN," cry of encouragement in battle  + pondering, wise, thoughtful + blood",split_14,0
hun_pilin_mindon,1.376,,0.035,TDE,heart + arrow + isolated hill ,split_14,1
hwiniol_Rochirrim_uruk,0.4681,,0.012,SN Ia,fantastic + Horse.Lords (People)  + evil creature,split_14,0
imlad_Ithil_Elrim,1.097,,0.017,AGN,"glen, deep valley + moon + Elves",split_14,0
imloth_firiel_certh,0.1128,,0.137,TDE, flowering valley  + mortal maiden + rune,split_14,1
imrad_in_puig,1.023,,0.027,TDE,"path + year +  clean, tidy, neat ",split_14,1
iphant_grond_nimbrethil,0.2691,,0.058,SN Ia,"aged, long-lived + club + silver birch (tree) ",split_14,0
ira_laer_nath,1.209,,0.028,AGN,desire + song + web,split_14,0
ist_eglan_rom,0.4014,,0.022,SN Ia,"knowledge, lore  + forsaken + horn, trumpet",split_14,0
lacha_badhor_raug,0.3061,,0.071,SN Ia,"flame + judge +  demon, terrible creature",split_14,0
lachenn_angos_amlug,0.5905,,0.012,AGN," flame-eyed, Elf who has lived in the Blessed Realm  + horror +  snake, serpent",split_14,0
lachenn_law_vin,0.6578,,0.025,AGN," flame-eyed, Elf who has lived in the Blessed Realm  + no! don't!  + our",split_14,0
laer_cund_elvellon,0.2951,,0.068,SN Ia,song + prince + Elf-friend,split_14,0
laes_acharn_tobas,0.4943,,0.065,AGN,"babe, also used in children's play as the name of the little finger  + vengeance +  roof ",split_14,0
lalaith_min_rhovan,0.4424,,0.012,SN Ia,laughter + peak + wilderness,split_14,0
lalaith_tirith_ris,0.3961,,0.022,SN Ia,"laughter + guard, guarding + queen",split_14,0
laug_ennorath_glamog,0.398,,0.09,SN Ia,warm + lands of Middle-earth + orc,split_14,0
lebed_adar_amath,0.2705,,0.023,AGN,finger + father + shield wall ,split_14,0
lebed_erchion_emel,0.6828,,0.031,AGN,finger + orkish + mother,split_14,0
lembas_salph_balrog,0.3846,,0.044,AGN,"way-bread, journey-bread  +  broth, liquid food, soup  +  fire demon ",split_14,0
lend_fuin_helegnen,0.5835,,0.04,AGN,"journey, way + darkness, gloom, night, dead of night  + frozen",split_14,0
lend_harad_aith,0.4084,,0.015,AGN,"journey, way + south + point of spear ",split_14,0
limlug_saew_Ithil,1.651,,0.121,AGN,"sea serpent, fishdragon  + poison + moon",split_14,0
lin_pess_vin,0.3657,,0.027,AGN," lake, pool  + feather + our",split_14,0
lost_heleg_magol,0.6835,,0.007,AGN," empty, void  + ice + sword",split_14,0
luith_harad_saelor,0.7129,,0.033,SN IIn,spell + south + adviser ,split_14,0
lunt_braig_nana,0.3999,,0.087,SN Ia,"boat + fierce, wild + mother",split_14,0
lunt_sogannen_certh,1.361,,0.013,TDE,boat + drunk  + rune,split_14,1
maen_dam_heron,1.088,,0.006,AGN," clever, skilled + hammer + master",split_14,0
malad_eryn_gondrath,1.223,,0.067,AGN,"gold + wood, forest + causeway",split_14,0
melethril_bragol_tirith,0.5185,,0.029,AGN," lover (fem.)  + sudden + guard, guarding",split_14,0
midh_gwachaedir_gli,0.4355,,0.022,AGN,"dew +  palantir, seeing stone + honey",split_14,0
min_talraph_Sindarin,0.235,,0.115,TDE,peak +  stirrup + English,split_14,1
mirdan_gli_paich,0.1548,,0.126,SN II,"smith, jewelsmith  + honey + syrup, juice ",split_14,0
muil_faradrim_ungol,0.3752,,0.026,AGN,"dreariness, twilight, shadow, vagueness  + hunters + spider",split_14,0
